Date,Return
2013-11-06,1.468328618950231
2013-11-05,-0.12026347328240618
2013-11-04,0.4493319363361861
2013-11-01,0.090632140316885
2013-10-31,0.34468126190734394
2013-10-30,-0.01552733278345825
2013-10-29,0.564813594371699
2013-10-28,-2.049714505755951
2013-10-25,0.019707141782254946
2013-10-24,1.019502349249873
2013-10-23,0.5714024821825533
2013-10-22,-2.366663062823149
2013-10-21,-0.36743157434271895
2013-10-18,0.8083321227336485
2013-10-17,-12.123669404679092
2013-10-16,1.0396166974848713
2013-10-15,-1.7839010798990744
2013-10-14,-0.6689291422424154
2013-10-11,-0.47026068245907043
2013-10-10,-0.430046655573196
2013-10-09,-1.4258767239109196
2013-10-08,-0.2558832140561045
2013-10-07,1.4138996807431399
2013-10-04,0.7635026441771082
2013-10-03,0.4287318155005172
2013-10-02,1.3583039893683166
2013-10-01,-0.11148360841641061
2013-09-30,-1.2502813572499947
2013-09-27,0.05480045739624801
2013-09-26,0.2031014815838623
2013-09-25,-0.10703752491002924
2013-09-24,1.0954916853984853
2013-09-23,-0.038340071786392545
2013-09-20,1.8736606001954184
2013-09-19,-0.5226337019708531
2013-09-18,0.5487559340726
2013-09-17,-1.905196096419624
2013-09-16,0.18620956566862867
2013-09-13,0.14756313082125466
2013-09-12,0.44878323828069333
2013-09-11,0.3504773994885672
2013-09-10,-0.8391037326171118
2013-09-09,-0.06976608839867064
2013-09-06,-0.9537801733934457
2013-09-05,-0.002270619863493788
2013-09-04,-0.9015874321723578
2013-09-03,-1.290687497004066
2013-08-30,-1.5667453468377952
2013-08-29,1.0071980863853989
2013-08-28,-0.8042740459180646
2013-08-27,0.1885604528904903
2013-08-26,1.9102470959428828
2013-08-23,0.44091596016386375
2013-08-22,0.4021956003561183
2013-08-21,-0.50131076003377
2013-08-20,-0.4497702252144939
2013-08-19,0.026575000012081577
2013-08-16,-1.0096429909124192
2013-08-15,0.3209222161894296
2013-08-14,1.1806951921449798
2013-08-13,1.3152294493640642
2013-08-12,0.483409772574617
2013-08-09,0.5533478489667492
2013-08-08,0.2526970727641756
2013-08-07,-0.22517067280641295
2013-08-06,0.6646826374659923
2013-08-05,0.9402475111024008
2013-08-02,0.17348196604544658
2013-08-01,-0.25921457979451573
2013-07-31,-1.8214605780248452
2013-07-30,0.35708018290058996
2013-07-29,-0.9709038475236322
2013-07-26,0.34909739210584434
2013-07-25,0.26543442117955596
2013-07-24,1.7122843647121446
2013-07-23,0.09968187100658063
2013-07-22,0.7634402803383545
2013-07-19,-1.5482545420856164
2013-07-18,1.570374913660825
2013-07-17,0.8641923248374326
2013-07-16,0.11539786392171511
2013-07-15,0.5524087537848578
2013-07-12,-0.18276691684785587
2013-07-11,-0.2990249762607661
2013-07-10,-1.5485081536969316
2013-07-09,-0.08278148274606029
2013-07-08,-0.016574126961797515
2013-07-05,-1.2816359494703835
2013-07-03,-0.7901591190533993
2013-07-02,-0.46478579422138955
2013-07-01,0.6312967939400054
2013-06-28,-0.8458394737412559
2013-06-27,-0.3748402503938208
2013-06-26,-0.38993452448373805
2013-06-25,-0.8527442118495888
2013-06-24,0.41445466114979335
2013-06-21,1.2807675082912493
2013-06-20,0.4324978944526507
2013-06-19,1.801661148930526
2013-06-18,-0.006665838495488818
2013-06-17,-1.5955614315348687
2013-06-14,-1.264881605191273
2013-06-13,0.22398457229041668
2013-06-12,-0.5724021111819186
2013-06-11,0.8979587535398265
2013-06-10,1.1832063091454195
2013-06-07,-1.1783578893694546
2013-06-06,-1.715303654444593
2013-06-05,-0.5713310397184589
2013-06-04,-0.0697939255811305
2013-06-03,0.9929019772168679
2013-05-31,0.4137715596794133
2013-05-30,-0.05280305419707543
2013-05-29,-0.2813640234745734
2013-05-28,1.4925564604377541
2013-05-24,-0.9021113170508872
2013-05-23,1.0843739614722674
2013-05-22,0.7510261567276476
2013-05-21,1.9731926625725933
2013-05-20,0.17200412680994706
2013-05-17,0.07154527016993366
2013-05-16,-0.5840416082162819
2013-05-15,1.3298353778429397
2013-05-14,-3.1433909757106657
2013-05-13,-1.07879359231834
2013-05-10,0.3076775214156743
2013-05-09,-0.9940606865953818
2013-05-08,0.24671321177900446
2013-05-07,-1.8772302998558477
2013-05-06,0.5039518466881425
2013-05-03,-1.8373845923519565
2013-05-02,-1.9048886136023913
2013-05-01,-1.10654056006681
2013-04-30,0.504609854222481
2013-04-29,-0.6682291516312109
2013-04-26,-2.15368454455649
2013-04-25,0.9582971569253406
2013-04-24,0.5376324583886567
2013-04-23,-0.682274394269772
2013-04-22,-0.9642300686377765
2013-04-19,-0.029999797500862162
2013-04-18,-4.245683309721154
2013-04-17,2.1738852227078636
2013-04-16,1.3813586476941417
2013-04-15,-1.4419500501080775
2013-04-12,1.0384540882050293
2013-04-11,0.04303690925634923
2013-04-10,-0.026570610073447364
2013-04-09,-1.5857154558735445
2013-04-08,-0.36005226739152396
2013-04-05,1.0582685028981547
2013-04-04,1.5350211484515672
2013-04-03,1.3998769658580323
2013-04-02,0.8484241397824672
2013-04-01,-1.45748989628745
2013-03-28,-0.8737024713643473
2013-03-27,1.0664935278319427
2013-03-26,1.2159591428078402
2013-03-25,-0.3421917807516978
2013-03-22,0.08275829361115619
2013-03-21,0.11723381908875258
2013-03-20,0.42526646980803096
2013-03-19,-0.41609613413086344
2013-03-18,-0.43509692681540896
2013-03-15,0.8059060493249658
2013-03-14,0.8891055154741263
2013-03-13,0.4588942433021932
2013-03-12,0.27867949343963816
2013-03-11,0.8711869993380021
2013-03-08,-0.3952927607977456
2013-03-07,0.12987793529720884
2013-03-06,-0.14653023437241677
2013-03-05,0.8684376221042014
2013-03-04,-2.039111364653835
2013-03-01,-1.863661654946677
2013-02-28,-0.6189618286567422
2013-02-27,-0.1772386631079911
2013-02-26,-1.206580327489129
2013-02-25,0.08100240473965743
2013-02-22,1.1305436027844349
2013-02-21,-0.5226940581430551
2013-02-20,-0.38590597186538805
2013-02-19,1.8158695038742785
2013-02-15,-1.73018874997495
2013-02-14,-0.6394274487164411
2013-02-13,-0.6295918374062935
2013-02-12,-0.2759091258427742
2013-02-11,0.22031296604454642
2013-02-08,0.3770407347358777
2013-02-07,-1.454094851167146
2013-02-06,-0.4884015436204507
2013-02-05,-0.5751971519613982
2013-02-04,-0.8775876489379725
2013-02-01,2.1844011445231772
2013-01-31,-2.5670502280509147
2013-01-30,-0.24612909875886416
2013-01-29,-0.01989487896726909
2013-01-28,-0.39141836374947203
2013-01-25,0.39161803414259133
2013-01-24,0.0716547811194512
2013-01-23,-1.6852066595607773
2013-01-22,-5.209714357677388
2013-01-18,0.23333413105197987
2013-01-17,0.9666257742309574
2013-01-16,0.5440563277149623
2013-01-15,1.3618822750917021
2013-01-14,-0.2317519503462151
2013-01-11,2.31455248126601
2013-01-10,0.2013540692337232
2013-01-09,-0.45315058381536844
2013-01-08,-0.65301050286629
2013-01-07,0.19774392259079104
2013-01-04,0.43824037120609294
2013-01-03,-1.9377456082371676
2013-01-02,-0.05804094087457831
2012-12-31,-2.1942610661852937
2012-12-28,-1.041871416745083
2012-12-27,0.8971273098434346
2012-12-26,0.3652903274754174
2012-12-24,0.08887049387850014
2012-12-21,0.8639897969108791
2012-12-20,0.9404340165743424
2012-12-19,-0.3114762514531933
2012-12-18,0.13330537045600324
2012-12-17,-0.040212904028460644
2012-12-14,-2.6110650546855134
2012-12-13,0.1054202555879756
2012-12-12,-0.7314618126553698
2012-12-11,-0.09748698087338108
2012-12-10,-1.6444681077593226
2012-12-07,-0.17653770499921265
2012-12-06,1.0113861908820365
2012-12-05,-0.47892105229343657
2012-12-04,0.4666897156380649
2012-12-03,0.6106800755637015
2012-11-30,0.4487576549194863
2012-11-29,-0.9278672670116718
2012-11-28,-1.1880540881703519
2012-11-27,-1.8956538840960497
2012-11-26,-1.4253540779118559
2012-11-23,1.031539535900639
2012-11-21,-0.31438601581940756
2012-11-20,0.6157308179434985
2012-11-19,-0.2626970287853199
2012-11-16,-3.1472156186667393
2012-11-15,0.012363144398081316
2012-11-14,0.8172940982784935
2012-11-13,0.9960892360258501
2012-11-12,1.0393814772454295
2012-11-09,-0.4310004696769713
2012-11-08,-1.6198354426024846
2012-11-07,2.273524925162595
2012-11-06,2.1885197514694936
2012-11-05,0.18189000831284266
2012-11-02,0.7262490435326299
2012-11-01,-0.04797492934087435
2012-10-31,-1.0602220094589359
2012-10-26,-0.7570142686002156
2012-10-25,0.386575842358517
2012-10-24,-0.0678663140542273
2012-10-23,0.45031206345990127
2012-10-22,-0.24692870810742268
2012-10-19,0.4597208525878238
2012-10-18,1.9375520886822932
2012-10-17,8.703594470337062
2012-10-16,-1.428210375442652
2012-10-15,-0.4995310591355694
2012-10-12,0.5087853504411108
2012-10-11,0.9036543249756674
2012-10-10,-0.9208502452047549
2012-10-09,-0.06311871415480555
2012-10-08,1.847888606394301
2012-10-05,1.294469776986011
2012-10-04,0.052106157421524954
2012-10-03,-0.7226041390399903
2012-10-02,-0.7226251766446955
2012-10-01,0.6327667484763297
2012-09-28,-0.9556554988133691
2012-09-27,0.26507920957278525
2012-09-26,-0.4018476800578151
2012-09-25,-0.5707076975207777
2012-09-24,0.02936614471373968
2012-09-21,-2.053696489434868
2012-09-20,-0.7997389884547395
2012-09-19,-0.08514947052699502
2012-09-18,-1.2673508022428255
2012-09-17,-1.1555434323109952
2012-09-14,-0.04224726662731863
2012-09-13,-0.5129154035154869
2012-09-12,-2.147179118413893
2012-09-11,0.18960519019906544
2012-09-10,1.2395462349178896
2012-09-07,0.7677288580844002
2012-09-06,-0.955887231166692
2012-09-05,-2.6708586272412016
2012-09-04,0.047006273491004225
2012-08-31,0.5946750553999407
2012-08-30,-0.4977376450216264
2012-08-29,0.9285841728514547
2012-08-28,-1.5639262290580294
2012-08-27,-1.1856841557463391
2012-08-24,1.406117085995638
2012-08-23,-0.2696631535077954
2012-08-22,0.056149674970315894
2012-08-21,-1.1326381698538406
2012-08-20,0.9006625193911507
2012-08-17,0.2368427565422416
2012-08-16,-0.6305893031573356
2012-08-15,-0.7921327104661757
2012-08-14,0.16778425064208025
2012-08-13,-1.2936377545242759
2012-08-10,-2.7287470540952623
2012-08-09,0.05451729890966772
2012-08-08,-0.018683847195757018
2012-08-07,-0.26314022316487395
2012-08-06,0.3559493224519757
2012-08-03,-0.23179116210428025
2012-08-02,-1.9615479996864769
2012-08-01,0.6250527723103624
2012-07-31,0.045830935681915805
2012-07-30,-0.10584769835815129
2012-07-27,0.42068935228590354
2012-07-26,-3.40179011957476
2012-07-25,-0.8755098639013559
2012-07-24,-0.06907429925055909
2012-07-23,1.3068433450555343
2012-07-20,-0.7619696134261406
2012-07-19,-2.9075743149844913
2012-07-18,-2.0739822668518553
2012-07-17,-0.6939188300579919
2012-07-16,-0.31383507838332164
2012-07-13,0.2782939459075621
2012-07-12,-1.0476669824178455
2012-07-11,0.12445450873620213
2012-07-10,1.8400199591906683
2012-07-09,0.7409387109915687
2012-07-06,-0.005122427153434095
2012-07-05,1.6963055005054974
2012-07-03,-1.3575687790887807
2012-07-02,-1.252063376558065
2012-06-29,-0.06890845634855504
2012-06-28,-2.716917513775144
2012-06-27,0.8842672869579336
2012-06-26,-0.8115182866796722
2012-06-25,-0.7048263039144989
2012-06-22,1.9225972703356786
2012-06-21,-1.097150737573433
2012-06-20,2.176185963007114
2012-06-19,0.696084382438173
2012-06-18,-1.8365276803913173
2012-06-15,-1.1106277702015146
2012-06-14,-0.9672149699452203
2012-06-13,0.36490950531040867
2012-06-12,0.7146748457004264
2012-06-11,0.6016681985371881
2012-06-08,2.10202633078725
2012-06-07,-0.3824656629747069
2012-06-06,0.40467904719020537
2012-06-05,-1.7499955094128932
2012-06-04,1.4340491003986187
2012-06-01,-1.3152594363974235
2012-05-31,1.730353218021434
2012-05-30,1.268806613505397
2012-05-29,1.0387154080403334
2012-05-25,-0.4727920526593042
2012-05-24,2.050606482789027
2012-05-23,0.9608124629401322
2012-05-22,-1.4209339852082195
2012-05-21,2.215382496709133
2012-05-18,-2.2325007814863853
2012-05-17,3.7724867619894713
2012-05-16,0.9437428661301299
2012-05-15,-2.8333874404737953
2012-05-14,-1.1634541982360211
2012-05-11,0.20364150186123786
2012-05-10,1.3928654124265902
2012-05-09,-0.7349355621127052
2012-05-08,0.5975536394889738
2012-05-07,-0.8551098491648188
2012-05-04,-1.7414160833166559
2012-05-03,2.3535456405401773
2012-05-02,-0.6153562682620366
2012-05-01,-0.46603204660086034
2012-04-30,0.06949107133153005
2012-04-27,1.674793753982861
2012-04-26,0.07967586681145748
2012-04-25,-0.9342434713313
2012-04-24,-1.3858838127944941
2012-04-23,-0.6103773668397389
2012-04-20,-0.2576960889321717
2012-04-19,0.5435703116062612
2012-04-18,1.3599202036850637
2012-04-17,0.3489959979975716
2012-04-16,-0.5741766478165113
2012-04-13,3.0574046597451985
2012-04-12,4.228309769145307
2012-04-11,-2.311797811272653
2012-04-10,-1.4309015673411758
2012-04-09,0.6349122796192627
2012-04-05,0.23460051304920396
2012-04-04,0.4475620625286474
2012-04-03,1.1760959853124642
2012-04-02,0.6691345538534369
2012-03-30,-0.8780008051249985
2012-03-29,1.118140231009625
2012-03-28,1.133544887969259
2012-03-27,-1.332800782373534
2012-03-26,0.35701456469332626
2012-03-23,-1.0379853036309212
2012-03-22,0.5384463661604444
2012-03-21,-0.9395606136906053
2012-03-20,-1.0140933265005723
2012-03-19,0.07734781344218727
2012-03-16,-1.4101394234416416
2012-03-15,-0.6255576384846054
2012-03-14,-0.8275214579911023
2012-03-13,0.29059093588058704
2012-03-12,-2.044425072389674
2012-03-09,-0.8097084745197581
2012-03-08,1.1478528910511865
2012-03-07,-0.0560027480183649
2012-03-06,-0.3032302257482409
2012-03-05,1.5356388548563817
2012-03-02,1.1396039122881583
2012-03-01,0.18510822282370945
2012-02-29,-0.6667767914881695
2012-02-28,0.022642557500253922
2012-02-27,-1.468327073490786
2012-02-24,0.09683616684587326
2012-02-23,-0.6214185364755526
2012-02-22,0.3019278843301886
2012-02-21,0.9968061907737897
2012-02-17,-1.5244242414219633
2012-02-16,0.31092961921748574
2012-02-15,-0.15828090833603858
2012-02-14,0.693574624671116
2012-02-13,0.40015042421551117
2012-02-10,-1.0274366310761955
2012-02-09,0.9159711404824127
2012-02-08,-0.26329696837707606
2012-02-07,-0.5050493676872213
2012-02-06,0.38235308052896594
2012-02-03,-2.094926811590085
2012-02-02,-1.8815085053162877
2012-02-01,-0.7314898819501217
2012-01-31,-0.12395607195454632
2012-01-30,-0.41716009400312015
2012-01-27,0.39640390564851613
2012-01-26,-2.0483457698197034
2012-01-25,0.24467844400724265
2012-01-24,2.0088142967403684
2012-01-23,0.7901047219272228
2012-01-20,0.0802733916676514
2012-01-19,9.14350510387167
2012-01-18,-1.0413249180844233
2012-01-17,-0.6841434290017809
2012-01-13,-0.5711295718591519
2012-01-12,0.7440111716399973
2012-01-11,-0.5844612918374296
2012-01-10,-0.45050488607459444
2012-01-09,-0.10912927675322402
2012-01-06,4.42759505122745
2012-01-05,1.3830331049366813
2012-01-04,1.4066598667052506
2012-01-03,-0.42946522624451156
2011-12-30,-2.932025328902422
2011-12-29,-0.5418808762738261
2011-12-28,-0.420293076786815
2011-12-27,0.08597255904659157
2011-12-23,-1.1105013485765203
2011-12-22,-0.5433191154075234
2011-12-21,-0.6161710866448413
2011-12-20,0.7270479819991668
2011-12-19,-1.3547612841367265
2011-12-16,0.6641665367776517
2011-12-15,-1.0256199563432675
2011-12-14,-0.23727733464020204
2011-12-13,1.2231672224320538
2011-12-12,-0.03836634640385979
2011-12-09,0.32460425914077473
2011-12-08,-1.812188748770906
2011-12-07,1.1914669559845583
2011-12-06,0.06095043420384613
2011-12-05,0.30139425582408225
2011-12-02,-0.8455238120958821
2011-12-01,-1.0622826076770082
2011-11-30,-2.3428960447923184
2011-11-29,-2.7461294421584412
2011-11-28,0.9023381749863563
2011-11-25,-4.282622034729474
2011-11-23,1.2628750242568698
2011-11-22,1.7347457388211183
2011-11-21,0.16207474674085462
2011-11-18,2.399558316015373
2011-11-17,1.0069290929416073
2011-11-16,1.764109863099165
2011-11-15,0.8324189206403132
2011-11-14,-0.5774046788875374
2011-11-11,-0.758563719521938
2011-11-10,-2.181301961455182
2011-11-09,0.98642263670351
2011-11-08,1.8953231520289076
2011-11-07,-0.6548602504726092
2011-11-04,-2.0038447627526104
2011-11-03,0.22813370569515398
2011-11-02,-2.1221823272619025
2011-11-01,-1.0550171872279503
2011-10-31,2.4176938640303813
2011-10-28,1.2655223349816866
2011-10-27,-0.24494751977847617
2011-10-26,-2.0645763258127348
2011-10-25,-0.5372495020924879
2011-10-24,2.273812581112903
2011-10-21,-0.9942624312149823
2011-10-20,-1.1549769522221718
2011-10-19,-0.5088515813824925
2011-10-18,1.689342148931002
2011-10-17,-1.3716977332462486
2011-10-14,1.5916672719417153
2011-10-13,-5.524946488514335
2011-10-12,-1.876594859208431
2011-10-11,-0.9699247821992851
2011-10-10,-1.1064457277851403
2011-10-07,-4.104844394993512
2011-10-06,-0.07958900244578647
2011-10-05,-1.9447853170213913
2011-10-04,-0.5547862768363074
2011-10-03,-1.2711684807770849
2011-09-30,3.939290958543014
2011-09-29,2.4192378378977692
2011-09-28,0.2540216598178725
2011-09-27,1.9854825037786148
2011-09-26,-1.3813181908248688
2011-09-23,-1.1995007448534272
2011-09-22,-0.9229169633254266
2011-09-21,3.5608763446870593
2011-09-20,1.3779613145818608
2011-09-19,0.007318642881238962
2011-09-16,0.0018266886447324182
2011-09-15,-0.7536403210876038
2011-09-14,-1.9334226168128066
2011-09-13,-0.47925780792191325
2011-09-12,0.11330191533732102
2011-09-09,-0.9941115006765281
2011-09-08,1.926268203421404
2011-09-07,-0.1738424253979741
2011-09-06,-2.2189830689461227
2011-09-02,0.5094064970705405
2011-09-01,1.4594949096728396
2011-08-31,1.5887317697824759
2011-08-30,-0.04806368125230618
2011-08-29,-0.29961190333140225
2011-08-26,-2.266826547115536
2011-08-25,-1.294465979732503
2011-08-24,0.6249498673155641
2011-08-23,-0.8542108824161282
2011-08-22,-3.9801779253422
2011-08-19,-1.4553273287208628
2011-08-18,2.843640082521787
2011-08-17,5.599343392083831
2011-08-16,1.0972582712840797
2011-08-15,3.382189316794479
2011-08-12,1.1736601032798524
2011-08-11,-0.2908940794937527
2011-08-10,-2.333986452951623
2011-08-09,4.444366181212715
2011-08-08,-4.776686848318739
2011-08-05,6.047403555577762
2011-08-04,-0.2625068786647435
2011-08-03,4.095100021934171
2011-08-02,-1.4588309241062785
2011-08-01,2.4257271575273665
2011-07-29,-0.5076031659611743
2011-07-28,1.2009432574563315
2011-07-27,-0.6088889307168478
2011-07-26,2.5196785123741097
2011-07-25,-0.5686587279115642
2011-07-22,-0.1211657814380881
2011-07-21,-1.8180986593721595
2011-07-20,-1.9176534677240822
2011-07-19,1.209369659787372
2011-07-18,-1.2629692821759335
2011-07-15,0.45047448319933914
2011-07-14,-11.492261040146081
2011-07-13,1.7620185988419321
2011-07-12,-0.7895813369375297
2011-07-11,-1.260269614328241
2011-07-08,0.8932580278717542
2011-07-07,2.746287772312337
2011-07-06,-2.0563428370548644
2011-07-05,-0.5454318702845606
2011-07-01,-2.1429602163443784
2011-06-30,-2.8117409913758014
2011-06-29,-1.739799801052026
2011-06-28,-0.787829534535046
2011-06-27,-2.1979124404997634
2011-06-24,-1.640428036986837
2011-06-23,1.1244898461723605
2011-06-22,1.4139360634685703
2011-06-21,1.2299582930186364
2011-06-20,-1.7079150097979694
2011-06-17,0.09079962292825465
2011-06-16,3.1648209988947706
2011-06-15,0.5156202423974198
2011-06-14,1.07763976188728
2011-06-13,-0.7160135593100737
2011-06-10,0.9470404023079825
2011-06-09,1.417050589617684
2011-06-08,0.4721923020694107
2011-06-07,-0.026963733558546945
2011-06-06,0.3911220153320047
2011-06-03,0.3876702145092702
2011-06-02,0.9520460105242509
2011-06-01,-0.4658549040294416
2011-05-31,0.6506847028379664
2011-05-27,-1.5349106192069772
2011-05-26,-0.5317693331930864
2011-05-25,0.2972211154113864
2011-05-24,-0.27132413700358354
2011-05-23,0.025084252005687042
2011-05-20,1.0879759339314359
2011-05-19,1.3777865247627707
2011-05-18,-0.2710603522100116
2011-05-17,0.12268742863487131
2011-05-16,-2.2697314537421236
2011-05-13,2.146908740224944
2011-05-12,1.0386232275751415
2011-05-11,0.07475804129286359
2011-05-10,1.3465250467752812
2011-05-09,-0.9176944512588662
2011-05-06,-0.44263901850191906
2011-05-05,-0.19242129263888014
2011-05-04,0.28450407102800834
2011-05-03,-0.35462379267185473
2011-05-02,0.8747168020713448
2011-04-29,1.0286643818097945
2011-04-28,-1.126632531489476
2011-04-27,-0.039026598608034875
2011-04-26,-0.9186284626449379
2011-04-25,-1.4582753721416206
2011-04-21,0.009521351142829287
2011-04-20,0.11997262446100838
2011-04-19,-0.7988908177966729
2011-04-18,1.0181561513846729
2011-04-15,0.7326808515424557
2011-04-14,9.008845274580848
2011-04-13,-0.38546369291266935
2011-04-12,-0.9839033827355171
2011-04-11,1.1846945922079088
2011-04-08,0.13682697291072912
2011-04-07,0.31825119454874634
2011-04-06,-1.0034400791973392
2011-04-05,-0.8864798528504374
2011-04-04,3.2666162883599097
2011-04-01,0.7010619237708744
2011-03-31,-0.8516390987834491
2011-03-30,-0.8385105599071963
2011-03-29,-0.018900329424178745
2011-03-28,-1.0950060470634324
